epoch,train_loss,step,val_acc,train_acc,test_acc
15,nan,4849,,,
15,nan,4899,,,
15,nan,4949,,,
15,,4991,0.10790000110864639,,
15,,4991,,0.1057942733168602,0.1002769023180008
16,nan,4999,,,
16,nan,5049,,,
16,nan,5099,,,
16,nan,5149,,,
16,nan,5199,,,
16,nan,5249,,,
16,nan,5299,,,
16,,5303,0.10790000110864639,,
16,,5303,,0.10589443147182465,0.1002769023180008
17,nan,5349,,,
17,nan,5399,,,
17,nan,5449,,,
17,nan,5499,,,
17,nan,5549,,,
17,nan,5599,,,
17,,5615,0.10790000110864639,,
17,,5615,,0.10591947287321091,0.1002769023180008
18,nan,5649,,,
18,nan,5699,,,
18,nan,5749,,,
18,nan,5799,,,
18,nan,5849,,,
18,nan,5899,,,
18,,5927,0.10790000110864639,,
18,,5927,,0.10586939007043839,0.1002769023180008
19,nan,5949,,,
19,nan,5999,,,
19,nan,6049,,,
19,nan,6099,,,
19,nan,6149,,,
19,nan,6199,,,
19,,6239,0.10790000110864639,,
19,,6239,,0.10589443147182465,0.1002769023180008
20,nan,6249,,,
20,nan,6299,,,
20,nan,6349,,,
20,nan,6399,,,
20,nan,6449,,,
20,nan,6499,,,
20,nan,6549,,,
20,,6551,0.10790000110864639,,
20,,6551,,0.10589443147182465,0.1002769023180008
21,nan,6599,,,
21,nan,6649,,,
21,nan,6699,,,
21,nan,6749,,,
21,nan,6799,,,
21,nan,6849,,,
21,,6863,0.10790000110864639,,
21,,6863,,0.10586939007043839,0.1002769023180008
22,nan,6899,,,
22,nan,6949,,,
22,nan,6999,,,
22,nan,7049,,,
22,nan,7099,,,
22,nan,7149,,,
22,,7175,0.10790000110864639,,
22,,7175,,0.10591947287321091,0.1002769023180008
23,nan,7199,,,
23,nan,7249,,,
23,nan,7299,,,
23,nan,7349,,,
23,nan,7399,,,
23,nan,7449,,,
23,,7487,0.10790000110864639,,
23,,7487,,0.10589443147182465,0.1002769023180008
24,nan,7499,,,
24,nan,7549,,,
24,nan,7599,,,
24,nan,7649,,,
24,nan,7699,,,
24,nan,7749,,,
24,nan,7799,,,
24,,7799,0.10790000110864639,,
24,,7799,,0.10591947287321091,0.1002769023180008
25,nan,7849,,,
25,nan,7899,,,
25,nan,7949,,,
25,nan,7999,,,
25,nan,8049,,,
25,nan,8099,,,
25,,8111,0.10790000110864639,,
25,,8111,,0.10569410771131516,0.1002769023180008
26,nan,8149,,,
26,nan,8199,,,
26,nan,8249,,,
26,nan,8299,,,
26,nan,8349,,,
26,nan,8399,,,
26,,8423,0.10790000110864639,,
26,,8423,,0.10584434866905212,0.1002769023180008
27,nan,8449,,,
27,nan,8499,,,
27,nan,8549,,,
27,nan,8599,,,
27,nan,8649,,,
27,nan,8699,,,
27,,8735,0.10790000110864639,,
27,,8735,,0.10596954822540283,0.1002769023180008
28,nan,8749,,,
28,nan,8799,,,
28,nan,8849,,,
28,nan,8899,,,
28,nan,8949,,,
28,nan,8999,,,
28,,9047,0.10790000110864639,,
28,,9047,,0.10581930726766586,0.1002769023180008
29,nan,9049,,,
29,nan,9099,,,
29,nan,9149,,,
29,nan,9199,,,
29,nan,9249,,,
29,nan,9299,,,
29,nan,9349,,,
29,,9359,0.10790000110864639,,
29,,9359,,0.10594451427459717,0.1002769023180008
30,nan,9399,,,
30,nan,9449,,,
30,nan,9499,,,
30,nan,9549,,,
30,nan,9599,,,
30,nan,9649,,,
30,,9671,0.10790000110864639,,
30,,9671,,0.10596954822540283,0.1002769023180008
31,nan,9699,,,
31,nan,9749,,,
31,nan,9799,,,
31,nan,9849,,,
31,nan,9899,,,
31,nan,9949,,,
31,,9983,0.10790000110864639,,
31,,9983,,0.1057942733168602,0.1002769023180008
32,nan,9999,,,
32,nan,10049,,,
32,nan,10099,,,
32,nan,10149,,,
32,nan,10199,,,
32,nan,10249,,,
32,,10295,0.10790000110864639,,
32,,10295,,0.10576923191547394,0.1002769023180008
33,nan,10299,,,
33,nan,10349,,,
33,nan,10399,,,
33,nan,10449,,,
33,nan,10499,,,
33,nan,10549,,,
33,nan,10599,,,
33,,10607,0.10790000110864639,,
33,,10607,,0.10584434866905212,0.1002769023180008
34,nan,10649,,,
34,nan,10699,,,
34,nan,10749,,,
34,nan,10799,,,
34,nan,10849,,,
34,nan,10899,,,
34,,10919,0.10790000110864639,,
34,,10919,,0.10586939007043839,0.1002769023180008
35,nan,10949,,,
35,nan,10999,,,
35,nan,11049,,,
35,nan,11099,,,
35,nan,11149,,,
35,nan,11199,,,
35,,11231,0.10790000110864639,,
35,,11231,,0.10576923191547394,0.1002769023180008
36,nan,11249,,,
36,nan,11299,,,
36,nan,11349,,,
36,nan,11399,,,
36,nan,11449,,,
36,nan,11499,,,
36,,11543,0.10790000110864639,,
36,,11543,,0.10584434866905212,0.1002769023180008
37,nan,11549,,,
37,nan,11599,,,
37,nan,11649,,,
37,nan,11699,,,
37,nan,11749,,,
37,nan,11799,,,
37,nan,11849,,,
37,,11855,0.10790000110864639,,
37,,11855,,0.10586939007043839,0.1002769023180008
38,nan,11899,,,
38,nan,11949,,,
38,nan,11999,,,
38,nan,12049,,,
38,nan,12099,,,
38,nan,12149,,,
38,,12167,0.10790000110864639,,
38,,12167,,0.10586939007043839,0.1002769023180008
39,nan,12199,,,
39,nan,12249,,,
39,nan,12299,,,
39,nan,12349,,,
39,nan,12399,,,
39,nan,12449,,,
39,,12479,0.10790000110864639,,
39,,12479,,0.10601963102817535,0.1002769023180008
40,nan,12499,,,
40,nan,12549,,,
40,nan,12599,,,
40,nan,12649,,,
40,nan,12699,,,
40,nan,12749,,,
40,,12791,0.10790000110864639,,
40,,12791,,0.10586939007043839,0.1002769023180008
41,nan,12799,,,
41,nan,12849,,,
41,nan,12899,,,
41,nan,12949,,,
41,nan,12999,,,
41,nan,13049,,,
41,nan,13099,,,
41,,13103,0.10790000110864639,,
41,,13103,,0.1057942733168602,0.1002769023180008
42,nan,13149,,,
42,nan,13199,,,
42,nan,13249,,,
42,nan,13299,,,
42,nan,13349,,,
42,nan,13399,,,
42,,13415,0.10790000110864639,,
42,,13415,,0.10586939007043839,0.1002769023180008
43,nan,13449,,,
43,nan,13499,,,
43,nan,13549,,,
43,nan,13599,,,
43,nan,13649,,,
43,nan,13699,,,
43,,13727,0.10790000110864639,,
43,,13727,,0.10596954822540283,0.1002769023180008
44,nan,13749,,,
44,nan,13799,,,
44,nan,13849,,,
44,nan,13899,,,
44,nan,13949,,,
44,nan,13999,,,
44,,14039,0.10790000110864639,,
44,,14039,,0.10589443147182465,0.1002769023180008
45,nan,14049,,,
45,nan,14099,,,
45,nan,14149,,,
45,nan,14199,,,
45,nan,14249,,,
45,nan,14299,,,
45,nan,14349,,,
45,,14351,0.10790000110864639,,
45,,14351,,0.10569410771131516,0.1002769023180008
46,nan,14399,,,
46,nan,14449,,,
46,nan,14499,,,
46,nan,14549,,,
46,nan,14599,,,
46,nan,14649,,,
46,,14663,0.10790000110864639,,
46,,14663,,0.10576923191547394,0.1002769023180008
47,nan,14699,,,
47,nan,14749,,,
47,nan,14799,,,
47,nan,14849,,,
47,nan,14899,,,
47,nan,14949,,,
47,,14975,0.10790000110864639,,
47,,14975,,0.10581930726766586,0.1002769023180008
48,nan,14999,,,
48,nan,15049,,,
48,nan,15099,,,
48,nan,15149,,,
48,nan,15199,,,
48,nan,15249,,,
48,,15287,0.10790000110864639,,
48,,15287,,0.1057942733168602,0.1002769023180008
49,nan,15299,,,
49,nan,15349,,,
49,nan,15399,,,
49,nan,15449,,,
49,nan,15499,,,
49,nan,15549,,,
49,nan,15599,,,
49,,15599,0.10790000110864639,,
49,,15599,,0.10581930726766586,0.1002769023180008
50,nan,15649,,,
50,nan,15699,,,
50,nan,15749,,,
50,nan,15799,,,
50,nan,15849,,,
50,nan,15899,,,
50,,15911,0.10790000110864639,,
50,,15911,,0.10586939007043839,0.1002769023180008
51,nan,15949,,,
51,nan,15999,,,
51,nan,16049,,,
51,nan,16099,,,
51,nan,16149,,,
51,nan,16199,,,
51,,16223,0.10790000110864639,,
51,,16223,,0.10591947287321091,0.1002769023180008
52,nan,16249,,,
52,nan,16299,,,
52,nan,16349,,,
52,nan,16399,,,
52,nan,16449,,,
52,nan,16499,,,
52,,16535,0.10790000110864639,,
52,,16535,,0.10594451427459717,0.1002769023180008
53,nan,16549,,,
53,nan,16599,,,
53,nan,16649,,,
53,nan,16699,,,
53,nan,16749,,,
53,nan,16799,,,
53,,16847,0.10790000110864639,,
53,,16847,,0.10581930726766586,0.1002769023180008
54,nan,16849,,,
54,nan,16899,,,
54,nan,16949,,,
54,nan,16999,,,
54,nan,17049,,,
54,nan,17099,,,
54,nan,17149,,,
54,,17159,0.10790000110864639,,
54,,17159,,0.10594451427459717,0.1002769023180008
55,nan,17199,,,
55,nan,17249,,,
55,nan,17299,,,
55,nan,17349,,,
55,nan,17399,,,
55,nan,17449,,,
55,,17471,0.10790000110864639,,
55,,17471,,0.10581930726766586,0.1002769023180008
56,nan,17499,,,
56,nan,17549,,,
56,nan,17599,,,
56,nan,17649,,,
56,nan,17699,,,
56,nan,17749,,,
56,,17783,0.10790000110864639,,
56,,17783,,0.10589443147182465,0.1002769023180008
57,nan,17799,,,
57,nan,17849,,,
57,nan,17899,,,
57,nan,17949,,,
57,nan,17999,,,
57,nan,18049,,,
57,,18095,0.10790000110864639,,
57,,18095,,0.10584434866905212,0.1002769023180008
58,nan,18099,,,
58,nan,18149,,,
58,nan,18199,,,
58,nan,18249,,,
58,nan,18299,,,
58,nan,18349,,,
58,nan,18399,,,
58,,18407,0.10790000110864639,,
58,,18407,,0.10581930726766586,0.1002769023180008
59,nan,18449,,,
59,nan,18499,,,
59,nan,18549,,,
59,nan,18599,,,
59,nan,18649,,,
59,nan,18699,,,
59,,18719,0.10790000110864639,,
59,,18719,,0.10584434866905212,0.1002769023180008
60,nan,18749,,,
60,nan,18799,,,
60,nan,18849,,,
60,nan,18899,,,
60,nan,18949,,,
60,nan,18999,,,
60,,19031,0.10790000110864639,,
60,,19031,,0.10589443147182465,0.1002769023180008
61,nan,19049,,,
61,nan,19099,,,
61,nan,19149,,,
61,nan,19199,,,
61,nan,19249,,,
61,nan,19299,,,
61,,19343,0.10790000110864639,,
61,,19343,,0.10594451427459717,0.1002769023180008
62,nan,19349,,,
62,nan,19399,,,
62,nan,19449,,,
62,nan,19499,,,
62,nan,19549,,,
62,nan,19599,,,
62,nan,19649,,,
62,,19655,0.10790000110864639,,
62,,19655,,0.10586939007043839,0.1002769023180008
63,nan,19699,,,
63,nan,19749,,,
63,nan,19799,,,
63,nan,19849,,,
63,nan,19899,,,
63,nan,19949,,,
63,,19967,0.10790000110864639,,
63,,19967,,0.10586939007043839,0.1002769023180008
64,nan,19999,,,
64,nan,20049,,,
64,nan,20099,,,
64,nan,20149,,,
64,nan,20199,,,
64,nan,20249,,,
64,,20279,0.10790000110864639,,
64,,20279,,0.10576923191547394,0.1002769023180008
65,nan,20299,,,
65,nan,20349,,,
65,nan,20399,,,
65,nan,20449,,,
65,nan,20499,,,
65,nan,20549,,,
65,,20591,0.10790000110864639,,
65,,20591,,0.10594451427459717,0.1002769023180008
66,nan,20599,,,
66,nan,20649,,,
66,nan,20699,,,
66,nan,20749,,,
66,nan,20799,,,
66,nan,20849,,,
66,nan,20899,,,
66,,20903,0.10790000110864639,,
66,,20903,,0.10591947287321091,0.1002769023180008
67,nan,20949,,,
67,nan,20999,,,
67,nan,21049,,,
67,nan,21099,,,
67,nan,21149,,,
67,nan,21199,,,
67,,21215,0.10790000110864639,,
67,,21215,,0.10589443147182465,0.1002769023180008
68,nan,21249,,,
68,nan,21299,,,
68,nan,21349,,,
68,nan,21399,,,
68,nan,21449,,,
68,nan,21499,,,
68,,21527,0.10790000110864639,,
68,,21527,,0.10586939007043839,0.1002769023180008
69,nan,21549,,,
69,nan,21599,,,
69,nan,21649,,,
69,nan,21699,,,
69,nan,21749,,,
69,nan,21799,,,
69,,21839,0.10790000110864639,,
69,,21839,,0.10589443147182465,0.1002769023180008
70,nan,21849,,,
70,nan,21899,,,
70,nan,21949,,,
70,nan,21999,,,
70,nan,22049,,,
70,nan,22099,,,
70,nan,22149,,,
70,,22151,0.10790000110864639,,
70,,22151,,0.10601963102817535,0.1002769023180008
71,nan,22199,,,
71,nan,22249,,,
71,nan,22299,,,
71,nan,22349,,,
71,nan,22399,,,
71,nan,22449,,,
71,,22463,0.10790000110864639,,
71,,22463,,0.10594451427459717,0.1002769023180008
72,nan,22499,,,
72,nan,22549,,,
72,nan,22599,,,
72,nan,22649,,,
72,nan,22699,,,
72,nan,22749,,,
72,,22775,0.10790000110864639,,
72,,22775,,0.10589443147182465,0.1002769023180008
73,nan,22799,,,
73,nan,22849,,,
73,nan,22899,,,
73,nan,22949,,,
73,nan,22999,,,
73,nan,23049,,,
73,,23087,0.10790000110864639,,
73,,23087,,0.10574419051408768,0.1002769023180008
74,nan,23099,,,
74,nan,23149,,,
74,nan,23199,,,
74,nan,23249,,,
74,nan,23299,,,
74,nan,23349,,,
74,nan,23399,,,
74,,23399,0.10790000110864639,,
74,,23399,,0.10594451427459717,0.1002769023180008
75,nan,23449,,,
75,nan,23499,,,
75,nan,23549,,,
75,nan,23599,,,
75,nan,23649,,,
75,nan,23699,,,
75,,23711,0.10790000110864639,,
75,,23711,,0.10591947287321091,0.1002769023180008
76,nan,23749,,,
76,nan,23799,,,
76,nan,23849,,,
76,nan,23899,,,
76,nan,23949,,,
76,nan,23999,,,
76,,24023,0.10790000110864639,,
76,,24023,,0.10574419051408768,0.1002769023180008
77,nan,24049,,,
77,nan,24099,,,
77,nan,24149,,,
77,nan,24199,,,
77,nan,24249,,,
77,nan,24299,,,
77,,24335,0.10790000110864639,,
77,,24335,,0.10594451427459717,0.1002769023180008
78,nan,24349,,,
78,nan,24399,,,
78,nan,24449,,,
78,nan,24499,,,
78,nan,24549,,,
78,nan,24599,,,
78,,24647,0.10790000110864639,,
78,,24647,,0.10571914911270142,0.1002769023180008
79,nan,24649,,,
79,nan,24699,,,
79,nan,24749,,,
79,nan,24799,,,
79,nan,24849,,,
79,nan,24899,,,
79,nan,24949,,,
79,,24959,0.10790000110864639,,
79,,24959,,0.10591947287321091,0.1002769023180008
80,nan,24999,,,
80,nan,25049,,,
80,nan,25099,,,
80,nan,25149,,,
80,nan,25199,,,
80,nan,25249,,,
80,,25271,0.10790000110864639,,
80,,25271,,0.10596954822540283,0.1002769023180008
81,nan,25299,,,
81,nan,25349,,,
81,nan,25399,,,
81,nan,25449,,,
81,nan,25499,,,
81,nan,25549,,,
81,,25583,0.10790000110864639,,
81,,25583,,0.10584434866905212,0.1002769023180008
82,nan,25599,,,
82,nan,25649,,,
82,nan,25699,,,
82,nan,25749,,,
82,nan,25799,,,
82,nan,25849,,,
82,,25895,0.10790000110864639,,
82,,25895,,0.10584434866905212,0.1002769023180008
83,nan,25899,,,
83,nan,25949,,,
83,nan,25999,,,
83,nan,26049,,,
83,nan,26099,,,
83,nan,26149,,,
83,nan,26199,,,
83,,26207,0.10790000110864639,,
83,,26207,,0.10594451427459717,0.1002769023180008
84,nan,26249,,,
84,nan,26299,,,
84,nan,26349,,,
84,nan,26399,,,
84,nan,26449,,,
84,nan,26499,,,
84,,26519,0.10790000110864639,,
84,,26519,,0.10586939007043839,0.1002769023180008
85,nan,26549,,,
85,nan,26599,,,
85,nan,26649,,,
85,nan,26699,,,
85,nan,26749,,,
85,nan,26799,,,
85,,26831,0.10790000110864639,,
85,,26831,,0.10584434866905212,0.1002769023180008
86,nan,26849,,,
86,nan,26899,,,
86,nan,26949,,,
86,nan,26999,,,
86,nan,27049,,,
86,nan,27099,,,
86,,27143,0.10790000110864639,,
86,,27143,,0.10594451427459717,0.1002769023180008
87,nan,27149,,,
87,nan,27199,,,
87,nan,27249,,,
87,nan,27299,,,
87,nan,27349,,,
87,nan,27399,,,
87,nan,27449,,,
87,,27455,0.10790000110864639,,
87,,27455,,0.10586939007043839,0.1002769023180008
88,nan,27499,,,
88,nan,27549,,,
88,nan,27599,,,
88,nan,27649,,,
88,nan,27699,,,
88,nan,27749,,,
88,,27767,0.10790000110864639,,
88,,27767,,0.10591947287321091,0.1002769023180008
89,nan,27799,,,
89,nan,27849,,,
89,nan,27899,,,
89,nan,27949,,,
89,nan,27999,,,
89,nan,28049,,,
89,,28079,0.10790000110864639,,
89,,28079,,0.10594451427459717,0.1002769023180008
90,nan,28099,,,
90,nan,28149,,,
90,nan,28199,,,
90,nan,28249,,,
90,nan,28299,,,
90,nan,28349,,,
90,,28391,0.10790000110864639,,
90,,28391,,0.10599458962678909,0.1002769023180008
91,nan,28399,,,
91,nan,28449,,,
91,nan,28499,,,
91,nan,28549,,,
91,nan,28599,,,
91,nan,28649,,,
91,nan,28699,,,
91,,28703,0.10790000110864639,,
91,,28703,,0.10594451427459717,0.1002769023180008
92,nan,28749,,,
92,nan,28799,,,
92,nan,28849,,,
92,nan,28899,,,
92,nan,28949,,,
92,nan,28999,,,
92,,29015,0.10790000110864639,,
92,,29015,,0.10584434866905212,0.1002769023180008
93,nan,29049,,,
93,nan,29099,,,
93,nan,29149,,,
93,nan,29199,,,
93,nan,29249,,,
93,nan,29299,,,
93,,29327,0.10790000110864639,,
93,,29327,,0.10586939007043839,0.1002769023180008
94,nan,29349,,,
94,nan,29399,,,
94,nan,29449,,,
94,nan,29499,,,
94,nan,29549,,,
94,nan,29599,,,
94,,29639,0.10790000110864639,,
94,,29639,,0.10576923191547394,0.1002769023180008
95,nan,29649,,,
95,nan,29699,,,
95,nan,29749,,,
95,nan,29799,,,
95,nan,29849,,,
95,nan,29899,,,
95,nan,29949,,,
95,,29951,0.10790000110864639,,
95,,29951,,0.10591947287321091,0.1002769023180008
96,nan,29999,,,
96,nan,30049,,,
96,nan,30099,,,
96,nan,30149,,,
96,nan,30199,,,
96,nan,30249,,,
96,,30263,0.10790000110864639,,
96,,30263,,0.1057942733168602,0.1002769023180008
97,nan,30299,,,
97,nan,30349,,,
97,nan,30399,,,
97,nan,30449,,,
97,nan,30499,,,
97,nan,30549,,,
97,,30575,0.10790000110864639,,
97,,30575,,0.10599458962678909,0.1002769023180008
98,nan,30599,,,
98,nan,30649,,,
98,nan,30699,,,
98,nan,30749,,,
98,nan,30799,,,
98,nan,30849,,,
98,,30887,0.10790000110864639,,
98,,30887,,0.10591947287321091,0.1002769023180008
99,nan,30899,,,
99,nan,30949,,,
99,nan,30999,,,
99,nan,31049,,,
99,nan,31099,,,
99,nan,31149,,,
99,nan,31199,,,
99,,31199,0.10790000110864639,,
99,,31199,,0.10586939007043839,0.1002769023180008
